id,original_language,overview,poster_path,release_date,title,vote_average,genre_1,genre_2
412117,en,"Max the terrier must cope with some major life changes when his owner gets married and has a baby. When the family takes a trip to the countryside, nervous Max has numerous run-ins with canine-intolerant cows, hostile foxes and a scary turkey. Luckily for Max, he soon catches a break when he meets Rooster, a gruff farm dog who tries to cure the lovable pooch of his neuroses.",https://image.tmdb.org/t/p/original/q3mKnSkzp1doIsCye6ap4KIUAbu.jpg,2019-05-24,The Secret Life of Pets 2,7.0,12,16
520763,en,"Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize that the creatures that hunt by sound are not the only threats that lurk beyond the sand path.",https://image.tmdb.org/t/p/original/4q2hz2m8hubgvijz8Ez0T2Os2Yv.jpg,2021-05-21,A Quiet Place Part II,7.5,878,53
654028,en,"Kate Pierce is reluctantly spending Christmas with her mom’s new boyfriend and his son Jack. But when the North Pole and Christmas are threatened to be destroyed, Kate and Jack are unexpectedly pulled into a new adventure with Santa Claus.",https://image.tmdb.org/t/p/original/6sG0kbEvAi3RRLcGGU5h8l3qAPa.jpg,2020-11-18,The Christmas Chronicles: Part Two,6.5,10751,14
936370,sv,"In the aftermath of a devastating rumor, Iman and his family have been forced to flee Iran. As refugees, they end up in a run-down hotel in northern Sweden. Despite feeling powerless, Iman tries to maintain his role as the family patriarch. To increase their chances of asylum, he breaks a promise to his wife and joins the local wrestling club. As the rumors start to resurface, Iman’s fear and desperation begin to take a hold.",https://image.tmdb.org/t/p/original/fa1p2UyCrVVhQwg5Lmq45ipAo3N.jpg,2023-10-26,Opponent,6.0,18,
739405,en,Special agent Orson Fortune and his team of operatives recruit one of Hollywood's biggest movie stars to help them on an undercover mission when the sale of a deadly new weapons technology threatens to disrupt the world order.,https://image.tmdb.org/t/p/original/uo7vWfQUlVwueYTDRicXOJa8Oow.jpg,2023-01-04,Operation Fortune: Ruse de Guerre,6.6,28,53
1139087,en,"Created for Disney's 100th anniversary, the short features Mickey Mouse corralling a gallery of legendary Disney characters for a group photo.",https://image.tmdb.org/t/p/original/hr8ZtwdbtjBquxlTCrczr685K5T.jpg,2023-09-24,Once Upon a Studio,8.4,16,10751
8358,en,"Chuck Nolan, a top international manager for FedEx, and Kelly, a Ph.D. student, are in love and heading towards marriage. Then Chuck's plane to Malaysia crashes at sea during a terrible storm. He's the only survivor, and finds himself marooned on a desolate island. With no way to escape, Chuck must find ways to survive in his new home.",https://image.tmdb.org/t/p/original/7lLJgKnAicAcR5UEuo8xhSMj18w.jpg,2000-12-22,Cast Away,7.7,12,18
263115,en,"In the near future, a weary Logan cares for an ailing Professor X in a hideout on the Mexican border. But Logan's attempts to hide from the world and his legacy are upended when a young mutant arrives, pursued by dark forces.",https://image.tmdb.org/t/p/original/fnbjcRDYn6YviCcePDnGdyAkYsB.jpg,2017-02-28,Logan,7.8,28,18
604,en,"Six months after the events depicted in The Matrix, Neo has proved to be a good omen for the free humans, as more and more humans are being freed from the matrix and brought to Zion, the one and only stronghold of the Resistance.  Neo himself has discovered his superpowers including super speed, ability to see the codes of the things inside the matrix and a certain degree of pre-cognition. But a nasty piece of news hits the human resistance: 250,000 machine sentinels are digging to Zion and would reach them in 72 hours. As Zion prepares for the ultimate war, Neo, Morpheus and Trinity are advised by the Oracle to find the Keymaker who would help them reach the Source.  Meanwhile Neo's recurrent dreams depicting Trinity's death have got him worried and as if it was not enough, Agent Smith has somehow escaped deletion, has become more powerful than before and has fixed Neo as his next target.",https://image.tmdb.org/t/p/original/9TGHDvWrqKBzwDxDodHYXEmOE6J.jpg,2003-05-15,The Matrix Reloaded,7.0,12,28
56292,en,"Ethan Hunt and his team are racing against time to track down a dangerous terrorist named Hendricks, who has gained access to Russian nuclear launch codes and is planning a strike on the United States. An attempt to stop him ends in an explosion causing severe destruction to the Kremlin and the IMF to be implicated in the bombing, forcing the President to disavow them. No longer being aided by the government, Ethan and his team chase Hendricks around the globe, although they might still be too late to stop a disaster.",https://image.tmdb.org/t/p/original/psiWp3VTjznfokmGQG9uqiiknQQ.jpg,2011-12-07,Mission: Impossible - Ghost Protocol,7.1,28,53
1023845,de,"When Liv moves to London, she meets the mysterious Henry and his group of friends, who pull her into the enthralling world of dream-travel. She and her newfound band of dream-wanderers conduct a ritual to make their biggest dream come true, but it demands the gravest sacrifice.",https://image.tmdb.org/t/p/original/ycpxvpNyrkzsydwvLTUNixRWrdQ.jpg,2023-11-06,Silver and the Book of Dreams,6.1,14,878
1157049,ja,"Feeling unhappy with his gun, Jigen is looking for the world’s best gunsmith. He finally finds out that Chiharu, who runs a watch shop, is the person he’s been seeking. Then, Jigen meets Oto, who comes to Chiharu’s shop looking for a gun. Jigen finds out about Oto's secrets and the mysterious organization that’s after her. After Oto is kidnapped, Jigen gets into a desperate battle to save her.",https://image.tmdb.org/t/p/original/rBeAZ1YiwVQSdeiHCWzGtJhKvbV.jpg,2023-10-12,Jigen Daisuke,7.2,28,80
8363,en,Two co-dependent high school seniors are forced to deal with separation anxiety after their plan to stage a booze-soaked party goes awry.,https://image.tmdb.org/t/p/original/ek8e8txUyUwd2BNqj6lFEerJfbq.jpg,2007-03-20,Superbad,7.2,35,
864168,en,"When Audrey's business trip to Asia goes sideways, she enlists the aid of Lolo, her irreverent, childhood best friend who also happens to be a hot mess; Kat, her college friend turned Chinese soap star; and Deadeye, Lolo's eccentric cousin. Their no-holds-barred, epic experience becomes a journey of bonding, friendship, belonging, and wild debauchery that reveals the universal truth of what it means to know and love who you are.",https://image.tmdb.org/t/p/original/lTZ3r9NBdbrR6NA90v3hFYqd6TC.jpg,2023-06-22,Joy Ride,6.8,35,
619979,en,"Vic and Melinda Van Allen are a couple in the small town of Little Wesley. Their loveless marriage is held together only by a precarious arrangement whereby, in order to avoid the messiness of divorce, Melinda is allowed to take any number of lovers as long as she does not desert her family.",https://image.tmdb.org/t/p/original/6yRMyWwjuhKg6IU66uiZIGhaSc8.jpg,2022-03-18,Deep Water,5.8,18,9648
147441,en,"The defiant leader Moses rises up against the Egyptian Pharaoh Ramses, setting 400,000 slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.",https://image.tmdb.org/t/p/original/uaDj37JtvLan9tihxZ18e6qL33b.jpg,2014-12-03,Exodus: Gods and Kings,5.9,12,18
948713,en,"In the wake of King Edward's death, Uhtred of Bebbanburg and his comrades adventure across a fractured kingdom in the hopes of uniting England at last.",https://image.tmdb.org/t/p/original/qcNDxDzd5OW9wE3c8nWxCBQoBrM.jpg,2023-04-14,The Last Kingdom: Seven Kings Must Die,7.3,28,12
76285,en,"In their quest to confront the ultimate evil, Percy and his friends battle swarms of mythical creatures to find the mythical Golden Fleece and to stop an ancient evil from rising.",https://image.tmdb.org/t/p/original/tAu90qEpLqwqiZLsMqpaMVr55oN.jpg,2013-08-07,Percy Jackson: Sea of Monsters,6.0,12,10751
218,en,"In the post-apocalyptic future, reigning tyrannical supercomputers teleport a cyborg assassin known as the ""Terminator"" back to 1984 to kill Sarah Connor, whose unborn son is destined to lead insurgents against 21st century mechanical hegemony. Meanwhile, the human-resistance movement dispatches a lone warrior to safeguard Sarah. Can he stop the virtually indestructible killing machine?",https://image.tmdb.org/t/p/original/hzXSE66v6KthZ8nPoLZmsi2G05j.jpg,1984-10-26,The Terminator,7.7,28,53
1189198,en,"Flora, a genie trapped for more than 2,000 years inside an antique jewelry box, is accidentally called to service by Bernard, whose life is unraveling around him.",https://image.tmdb.org/t/p/original/ykkVuQgvjrVWiEe7TvUQZOrLUgC.jpg,2023-11-22,Genie,7.1,14,35
920,en,"Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters.",https://image.tmdb.org/t/p/original/abW5AzHDaIK1n9C36VdAeOwORRA.jpg,2006-06-08,Cars,6.9,16,12
1366,en,An uneducated collector for a Philadelphia loan shark is given a once-in-a-lifetime opportunity to fight against the world heavyweight boxing champion.,https://image.tmdb.org/t/p/original/cqxg1CihGR5ge0i1wYXr4Rdeppu.jpg,1976-11-21,Rocky,7.8,18,
758009,en,"Darcy and Tom gather their families for the ultimate destination wedding but when the entire party is taken hostage, “’Til Death Do Us Part” takes on a whole new meaning. Now, Darcy and Tom must save their loved ones—if they don’t kill each other first.",https://image.tmdb.org/t/p/original/t79ozwWnwekO0ADIzsFP1E5SkvR.jpg,2022-12-28,Shotgun Wedding,6.3,28,35
343144,ca,Multiple love stories unfold in Barcelona during Christmas's Eve.,https://image.tmdb.org/t/p/original/a21FeB4RLiGEXSSNqPgf6H3TzNG.jpg,2015-12-04,Barcelona Christmas Night,6.3,10749,35
979275,en,"A sheriff tries to keep the peace when a desperate family man violently robs a pill mill with his brother-in-law, alerting an enforcer for the New Orleans mafia.",https://image.tmdb.org/t/p/original/mcz8oi9oCgq1wkA3Wz2kluE94pE.jpg,2023-08-04,Mob Land,5.8,28,80
225886,en,"When Jay and Annie first got together, their romantic connection was intense – but ten years and two kids later, the flame of their love needs a spark.  To kick things up a notch, they decide – why not? – to make a video of themselves trying out every position in The Joy of Sex in one marathon three-hour session.  It seems like a great idea – until they discover that their most private video is no longer private.  With their reputations on the line, they know they’re just one click away from being laid bare to the world... but as their race to reclaim their video leads to a night they'll never forget, they'll find that their video will expose even more than they bargained for.",https://image.tmdb.org/t/p/original/pFdS7SIdjcrYXtf141dabWVly9B.jpg,2014-07-17,Sex Tape,5.4,35,
664996,en,"A man narrates stories of his life as a 10-year-old boy in 1969 Houston, weaving tales of nostalgia with a fantastical account of a journey to the moon.",https://image.tmdb.org/t/p/original/43EQZnWP9znGqTKfO4BsPALXVYa.jpg,2022-03-24,Apollo 10½:  A Space Age Childhood,7.1,16,35
23168,en,"Doug MacRay is a longtime thief, who, smarter than the rest of his crew, is looking for his chance to exit the game. When a bank job leads to the group kidnapping an attractive branch manager, he takes on the role of monitoring her – but their burgeoning relationship threatens to unveil the identities of Doug and his crew to the FBI Agent who is on their case.",https://image.tmdb.org/t/p/original/3NIzyXkfylsjflRKSz8Fts3lXzm.jpg,2010-09-15,The Town,7.2,80,18
630240,fr,"A woman with a metal plate in her head from a childhood car accident embarks on a bizarre journey, bringing her into contact with a firefighter who's reunited with his missing son after 10 years.",https://image.tmdb.org/t/p/original/AeQC4gFwkIvjAwnSd2RPAlgs1VE.jpg,2021-07-14,Titane,6.4,18,53
11324,en,"World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by troubling visions and a mysterious doctor.",https://image.tmdb.org/t/p/original/4GDy0PHYX3VRXUtwK5ysFbg3kEx.jpg,2010-02-14,Shutter Island,8.2,18,53
785084,en,A reclusive English teacher suffering from severe obesity attempts to reconnect with his estranged teenage daughter for one last chance at redemption.,https://image.tmdb.org/t/p/original/jQ0gylJMxWSL490sy0RrPj1Lj7e.jpg,2022-12-09,The Whale,7.9,18,
949423,en,"Trapped on her family’s isolated farm, Pearl must tend to her ailing father under the bitter and overbearing watch of her devout mother. Lusting for a glamorous life like she’s seen in the movies, Pearl’s ambitions, temptations, and repressions collide.",https://image.tmdb.org/t/p/original/ulBLIBqvdnf4H6JBt0OpMCU1ECn.jpg,2022-09-16,Pearl,7.3,18,27
1495,en,"After his wife dies, a blacksmith named Balian is thrust into royalty, political intrigue and bloody holy wars during the Crusades.",https://image.tmdb.org/t/p/original/uk55nBEFIQFveIiy9jvLGiVtk4h.jpg,2005-05-03,Kingdom of Heaven,6.9,18,28
921636,en,"A straight-laced bank manager is about to marry the love of his life. When his bank is held up by infamous Ghost Bandits during his wedding week, he believes his future in-laws who just arrived in town, are the infamous Out-Laws.",https://image.tmdb.org/t/p/original/5dliMQ2ODbGNoq0hlefdnuXQxMw.jpg,2023-07-07,The Out-Laws,6.1,10749,28
257344,en,Video game experts are recruited by the military to fight 1980s-era video game characters who've attacked New York.,https://image.tmdb.org/t/p/original/rV5DzghQv6z6Yagak6ysKE77nuf.jpg,2015-07-16,Pixels,5.7,28,35
76338,en,"Thor fights to restore order across the cosmos… but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand, Thor must embark on his most perilous and personal journey yet, one that will reunite him with Jane Foster and force him to sacrifice everything to save us all.",https://image.tmdb.org/t/p/original/wp6OxE4poJ4G7c0U2ZIXasTSMR7.jpg,2013-10-30,Thor: The Dark World,6.5,28,12
400535,en,Agent Matt Graver teams up with operative Alejandro Gillick to prevent Mexican drug cartels from smuggling terrorists across the United States border.,https://image.tmdb.org/t/p/original/msqWSQkU403cQKjQHnWLnugv7EY.jpg,2018-06-27,Sicario: Day of the Soldado,6.9,28,80
242,en,"In the midst of trying to legitimize his business dealings in 1979 New York and Italy, aging mafia don, Michael Corleone seeks forgiveness for his sins while taking a young protege under his wing.",https://image.tmdb.org/t/p/original/lm3pQ2QoQ16pextRsmnUbG2onES.jpg,1990-12-25,The Godfather Part III,7.4,80,18
913290,en,"In town for a job interview, a young woman arrives at her Airbnb late at night only to find that it has been mistakenly double-booked and a strange man is already staying there. Against her better judgement, she decides to stay the night anyway.",https://image.tmdb.org/t/p/original/idT5mnqPcJgSkvpDX7pJffBzdVH.jpg,2022-09-08,Barbarian,6.9,27,9648
105864,en,An epic journey into the world of dinosaurs where an Apatosaurus named Arlo makes an unlikely human friend.,https://image.tmdb.org/t/p/original/8RSkxOO80btfKjyiC5ZiTaCHIT8.jpg,2015-11-14,The Good Dinosaur,6.7,12,16
646380,en,Two American astronomers attempt to warn humankind about an approaching comet that will wipe out life on planet Earth.,https://image.tmdb.org/t/p/original/th4E1yqsE8DGpAseLiUrI60Hf8V.jpg,2021-12-07,Don't Look Up,7.1,35,878
1064835,ja,"Reunited with Lancelot for the first time since their tragic accident, Tristan must learn to conquer his inner demons in order to save his mother's life.",https://image.tmdb.org/t/p/original/516MFML05KWiPfiQNAsVCGMySc7.jpg,2023-08-08,The Seven Deadly Sins: Grudge of Edinburgh Part 2,7.1,28,12
875279,zh,"After his wife's death professional bodyguard Lung Wei went overseas to find doctors for his daughter, but instead found a new job as a virtual reality tester.",https://image.tmdb.org/t/p/original/oi3KZaxsQsMnbv7du1cJz7lpw4r.jpg,2022-10-13,VR Fighter,5.4,28,878
792293,en,"Vlogger Keith Gill sinks his life savings into GameStop stock and posts about it. When social media starts blowing up, so do his life and the lives of everyone following him. As a stock tip becomes a movement, everyone gets rich—until the billionaires fight back, and both sides find their worlds turned upside down.",https://image.tmdb.org/t/p/original/bqs4TeKFbfkcbQbuGAuKYu82tnp.jpg,2023-09-15,Dumb Money,6.7,35,18
505026,en,Belgian sleuth Hercule Poirot's Egyptian vacation aboard a glamorous river steamer turns into a terrifying search for a murderer when a picture-perfect couple's idyllic honeymoon is tragically cut short.,https://image.tmdb.org/t/p/original/kVr5zIAFSPRQ57Y1zE7KzmhzdMQ.jpg,2022-02-09,Death on the Nile,6.5,9648,80
278154,en,"Set after the events of Continental Drift, Scrat's epic pursuit of his elusive acorn catapults him outside of Earth, where he accidentally sets off a series of cosmic events that transform and threaten the planet. To save themselves from peril, Manny, Sid, Diego, and the rest of the herd leave their home and embark on a quest full of thrills and spills, highs and lows, laughter and adventure while traveling to exotic new lands and locations.",https://image.tmdb.org/t/p/original/tFzUkdhPOForVrEfvxydXfPLrZR.jpg,2016-06-23,Ice Age: Collision Course,6.1,12,16
930094,en,"After an altercation between Alex, the president's son, and Britain's Prince Henry at a royal event becomes tabloid fodder, their long-running feud now threatens to drive a wedge in U.S./British relations. When the rivals are forced into a staged truce, their icy relationship begins to thaw and the friction between them sparks something deeper than they ever expected.",https://image.tmdb.org/t/p/original/uffOY4W354o9RTRmercFyVvl56Z.jpg,2023-07-27,"Red, White & Royal Blue",8.1,35,10749
126889,en,"Bound for a remote planet on the far side of the galaxy, the crew of the colony ship 'Covenant' discovers what is thought to be an uncharted paradise, but is actually a dark, dangerous world—which has a sole inhabitant: the 'synthetic', David, survivor of the doomed Prometheus expedition.",https://image.tmdb.org/t/p/original/zecMELPbU5YMQpC81Z8ImaaXuf9.jpg,2017-05-09,Alien: Covenant,6.1,878,27
11544,en,"As Stitch, a runaway genetic experiment from a faraway planet, wreaks havoc on the Hawaiian Islands, he becomes the mischievous adopted alien ""puppy"" of an independent little girl named Lilo and learns about loyalty, friendship, and ʻohana, the Hawaiian tradition of family.",https://image.tmdb.org/t/p/original/d73UqZWyw3MUMpeaFcENgLZ2kWS.jpg,2002-06-21,Lilo & Stitch,7.5,16,10751
346648,en,"Paddington, now happily settled with the Browns, picks up a series of odd jobs to buy the perfect present for his Aunt Lucy, but it is stolen.",https://image.tmdb.org/t/p/original/1OJ9vkD5xPt3skC6KguyXAgagRZ.jpg,2017-11-09,Paddington 2,7.5,12,35
1041513,en,"A taped performance of the Encanto Live-to-Film Concert Experience at the Hollywood Bowl. The original cast puts on a miracle of a concert as they sing the favorite songs, accompanied by a full orchestra and 50 person ensemble, and the Hollywood Bowl transforms into Casita!",https://image.tmdb.org/t/p/original/sa3Ku5yNVjp8NloWxJoI9dQjvOi.jpg,2022-12-28,Encanto at the Hollywood Bowl,7.0,10402,99
1039960,en,"As they enter sophomore year at Monster High, Clawdeen Wolf, Draculaura and Frankie Stein face new students, new powers, and an even bigger threat that could not only tear their friendship apart but could change the world forever.",https://image.tmdb.org/t/p/original/mClrCMfGpOqTSiuCTSK67WZ92x5.jpg,2023-10-05,Monster High 2,7.3,10751,14
260513,en,"Elastigirl springs into action to save the day, while Mr. Incredible faces his greatest challenge yet – taking care of the problems of his three children.",https://image.tmdb.org/t/p/original/9lFKBtaVIhP7E2Pk0IY1CwTKTMZ.jpg,2018-06-14,Incredibles 2,7.5,28,12
1036561,en,"After being slain by a group of criminals, a man is reborn with animal-like superpowers and makes it his mission to right the wrongs of his city.",https://image.tmdb.org/t/p/original/67ZsRKbItt6B1yHlsJKgfPWOyuJ.jpg,2022-11-03,Shadow Master,6.8,28,14
312221,en,"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.",https://image.tmdb.org/t/p/original/8OkGJkcgdW24F7BgIv39uEqspNy.jpg,2015-11-25,Creed,7.4,28,18
644124,it,"In war-torn Balkans, bogus monster hunter Harlan Draka is hired by soldiers who happen to be under attack by an army of actual vampires, uncovering the hidden truth about his past in the process: he is half-human and half-vampire... a Dampyr.",https://image.tmdb.org/t/p/original/xdWjqmX4x0ObKIPqkr8Vptj99AZ.jpg,2022-10-28,Dampyr,6.3,27,14
75656,en,An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.,https://image.tmdb.org/t/p/original/tWsNYbrqy1p1w6K9zRk0mSchztT.jpg,2013-05-29,Now You See Me,7.3,53,80
638507,en,"It's been ten years since the dragons moved to the Hidden World, and even though Toothless doesn't live in New Berk anymore, Hiccup continues the holiday traditions he once shared with his best friend. But the Vikings of New Berk were beginning to forget about their friendship with dragons. Hiccup, Astrid, and Gobber know just what to do to keep the dragons in the villagers' hearts. And across the sea, the dragons have a plan of their own...",https://image.tmdb.org/t/p/original/kXj2Qrfm994yLeuADqbOieU1mUH.jpg,2019-10-25,How to Train Your Dragon: Homecoming,8.1,16,14
49521,en,"A young boy learns that he has extraordinary powers and is not of this earth. As a young man, he journeys to discover where he came from and what he was sent here to do. But the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind.",https://image.tmdb.org/t/p/original/dksTL9NXc3GqPBRHYHcy1aIwjS.jpg,2013-06-12,Man of Steel,6.6,28,12
346364,en,"In a small town in Maine, seven children known as The Losers Club come face to face with life problems, bullies and a monster that takes the shape of a clown called Pennywise.",https://image.tmdb.org/t/p/original/9E2y5Q7WlCVNEhP5GiVTjhEhx1o.jpg,2017-09-06,It,7.2,27,14
532639,en,A wooden puppet embarks on a thrilling adventure to become a real boy.,https://image.tmdb.org/t/p/original/g8sclIV4gj1TZqUpnL82hKOTK3B.jpg,2022-09-07,Pinocchio,6.4,14,12
404368,en,"Video game bad guy Ralph and fellow misfit Vanellope von Schweetz must risk it all by traveling to the World Wide Web in search of a replacement part to save Vanellope's video game, Sugar Rush. In way over their heads, Ralph and Vanellope rely on the citizens of the internet — the netizens — to help navigate their way, including an entrepreneur named Yesss, who is the head algorithm and the heart and soul of trend-making site BuzzzTube.",https://image.tmdb.org/t/p/original/iVCrhBcpDaHGvv7CLYbK6PuXZo1.jpg,2018-11-20,Ralph Breaks the Internet,7.2,10751,16
18095,ja,"Son Goku Jr. is the great-great-great-great-grandson of the legendary martial artist Son Goku. However, unlike his predecessor he's not a brave fighter. He's constantly picked on by school bullies, his grandmother Pan sees this and she's worried, but even though Goku Jr. is not a strong and powerful Saiyan, he has a kind heart, and Pan loves him. When Pan gets sick Goku Jr. realizes he must do something if he doesn't want to lose Pan. Then he will remember about the legends of the Dragon Balls. It was told they granted a wish to the bearer, Goku Jr. needs a magical wish more than ever.",https://image.tmdb.org/t/p/original/vjqcrp7nQGUVkVWeJR3HUAj0AyR.jpg,1997-03-26,Dragon Ball GT: A Hero's Legacy,6.8,16,10751
964980,en,Discover the game-changing partnership between a then undiscovered Michael Jordan and Nike's fledgling basketball division which revolutionized the world of sports and culture with the Air Jordan brand.,https://image.tmdb.org/t/p/original/76AKQPdH3M8cvsFR9K8JsOzVlY5.jpg,2023-04-05,Air,7.4,18,36
693134,en,"Follow the mythic journey of Paul Atreides as he unites with Chani and the Fremen while on a warpath of revenge against the conspirators who destroyed his family. Facing a choice between the love of his life and the fate of the known universe, Paul endeavors to prevent a terrible future only he can foresee.",https://image.tmdb.org/t/p/original/cBDoFHJVcZqAonkTyhN9sMEggi5.jpg,2024-02-28,Dune: Part Two,,12,18
95,en,"When an asteroid threatens to collide with Earth, NASA honcho Dan Truman determines the only way to stop it is to drill into its surface and detonate a nuclear bomb. This leads him to renowned driller Harry Stamper, who agrees to helm the dangerous space mission provided he can bring along his own hotshot crew. Among them is the cocksure A.J. who Harry thinks isn't good enough for his daughter, until the mission proves otherwise.",https://image.tmdb.org/t/p/original/eTM3qtGhDU8cvjpoa6KEt5E2auU.jpg,1998-07-01,Armageddon,6.8,28,53
539681,en,"When Superman and the rest of the Justice League are kidnapped, Krypto the Super-Dog must convince a rag-tag shelter pack - Ace the hound, PB the potbellied pig, Merton the turtle and Chip the squirrel - to master their own newfound powers and help him rescue the superheroes.",https://image.tmdb.org/t/p/original/qpPMewlugFaejXjz4YNDnpTniFX.jpg,2022-07-27,DC League of Super-Pets,7.3,16,28
629176,en,"Thirteen year old Sam Cleary suspects that his mysteriously reclusive neighbor Mr. Smith is actually the legendary vigilante Samaritan, who was reported dead 25 years ago. With crime on the rise and the city on the brink of chaos, Sam makes it his mission to coax his neighbor out of hiding to save the city from ruin.",https://image.tmdb.org/t/p/original/zgH8Ej50n2cvJCMJrxd4twEwSqz.jpg,2022-08-25,Samaritan,6.8,878,80
774825,en,The fearless one-eyed weasel Buck teams up with mischievous possum brothers Crash & Eddie as they head off on a new adventure into Buck's home: The Dinosaur World.,https://image.tmdb.org/t/p/original/zzXFM4FKDG7l1ufrAkwQYv2xvnh.jpg,2022-01-28,The Ice Age Adventures of Buck Wild,6.7,16,35
338762,en,"After he and his wife are murdered, marine Ray Garrison is resurrected by a team of scientists. Enhanced with nanotechnology, he becomes a superhuman, biotech killing machine—'Bloodshot'. As Ray first trains with fellow super-soldiers, he cannot recall anything from his former life. But when his memories flood back and he remembers the man that killed both him and his wife, he breaks out of the facility to get revenge, only to discover that there's more to the conspiracy than he thought.",https://image.tmdb.org/t/p/original/8WUVHemHFH2ZIP6NWkwlHWsyrEL.jpg,2020-03-05,Bloodshot,6.8,28,878
1001884,en,"Eddie Garrick is a good-hearted man who has lost his belief in the wonder of Christmas. While spending time with his nine-year-old daughter Charlotte on Christmas Eve, he befriends a mysterious man in a red suit named Nick.",https://image.tmdb.org/t/p/original/AnfXxsoLBS6JDpu65vHsEvEcWSA.jpg,2023-11-17,Dashing Through the Snow,6.5,14,10751
37165,en,"Truman Burbank is the star of The Truman Show, a 24-hour-a-day reality TV show that broadcasts every aspect of his life without his knowledge. His entire life has been an unending soap opera for consumption by the rest of the world. And everyone he knows, including his wife and his best friend, is really an actor, paid to be part of his life.",https://image.tmdb.org/t/p/original/vuza0WqY239yBXOadKlGwJsZJFE.jpg,1998-06-04,The Truman Show,8.1,35,18
481848,en,"Buck is a big-hearted dog whose blissful domestic life is turned upside down when he is suddenly uprooted from his California home and transplanted to the exotic wilds of the Yukon during the Gold Rush of the 1890s. As the newest rookie on a mail delivery dog sled team—and later its leader—Buck experiences the adventure of a lifetime, ultimately finding his true place in the world and becoming his own master.",https://image.tmdb.org/t/p/original/33VdppGbeNxICrFUtW2WpGHvfYc.jpg,2020-02-19,The Call of the Wild,7.6,12,10751
23823,en,"A group of people find themselves trapped in the backwoods of West Virginia, fighting for their lives against a group of vicious and horribly disfigured inbred cannibals.",https://image.tmdb.org/t/p/original/84s4LMWuGbm4xPWW5PSbHyQhh33.jpg,2009-10-20,Wrong Turn 3: Left for Dead,5.6,27,53
729577,en,"Isaac LeMay, a murderous outlaw, learns he is cursed by a prophecy: one of his children will kill him. To prevent this, he hunts down each of his estranged children, including long-lost son Cal. With bounty hunters and Sheriff Solomon on his tail, LeMay must find a way to stop his children and end the curse.",https://image.tmdb.org/t/p/original/8RRzcE0uZo7gObuoEiJJnKqvspl.jpg,2021-12-10,The Last Son,5.8,37,28
912916,en,"Zoey Miller, a super smart computer major uninterested in romantic love, has her life turned upside down when Zack, the school’s soccer star, gets amnesia and mistakes Zoey for his girlfriend.",https://image.tmdb.org/t/p/original/rh9fwqA98ufdx9vP7V6lLhfpfk1.jpg,2023-10-19,The Other Zoey,7.2,10749,18
16859,ja,"A young witch, on her mandatory year of independent life, finds fitting into a new community difficult while she supports herself by running an air courier service.",https://image.tmdb.org/t/p/original/Aufa4YdZIv4AXpR9rznwVA5SEfd.jpg,1989-07-29,Kiki's Delivery Service,7.8,16,10751
420809,en,"Maleficent and her goddaughter Aurora begin to question the complex family ties that bind them as they are pulled in different directions by impending nuptials, unexpected allies, and dark new forces at play.",https://image.tmdb.org/t/p/original/vloNTScJ3w7jwNwtNGoG8DbTThv.jpg,2019-10-16,Maleficent: Mistress of Evil,7.3,10751,14
1246,en,"His Wife is dead and his Son hates him, but this old man still has fight in him!  When he loses a highly publicized virtual boxing match to ex-champ Rocky Balboa, reigning heavyweight titleholder Mason Dixon retaliates by challenging Rocky to a nationally televised, 10-round exhibition bout. To the surprise of his son and friends, Rocky agrees to come out of retirement and face an opponent who's faster, stronger, and thirty years his junior.",https://image.tmdb.org/t/p/original/xUylDspiTKU3cYzZNeLsN8Krv12.jpg,2006-12-20,Rocky Balboa,6.9,18,
629227,en,A 12 year old girl is determined to uncover who or what is behind the rash of disappearances occurring in her small town.,https://image.tmdb.org/t/p/original/caZSuBX9UjN3nAc1f67isPjysB7.jpg,2021-07-02,Let Us In,5.5,878,53
14161,en,"Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.",https://image.tmdb.org/t/p/original/zaqam2RNscH5ooYFWInV6hjx6y5.jpg,2009-10-10,2012,5.8,28,12
